UMAP_1,UMAP_2,leiden,patient_name,cell_type
-1.8792515,7.1344123,2,p6_post,Myeloid cells
-2.6947038,-3.3242989,1,p6_post,T cells
-0.23249042,6.488632,0,p6_post,Myeloid cells
0.22707959,4.8880515,0,p6_post,Myeloid cells
1.1125147,6.4417286,0,p6_post,Myeloid cells
1.3038225,7.826477,3,p6_post,Myeloid cells
-3.7349203,8.833279,3,p6_post,Myeloid cells
5.014224,10.191415,13,p6_post,Myeloid cells
-0.9056163,8.012735,2,p6_post,Myeloid cells
1.5392725,5.4587893,0,p6_post,Myeloid cells
2.838451,4.641245,4,p6_post,T cells
4.504571,3.005301,4,p6_post,T cells
-2.067549,3.4456306,0,p6_post,Myeloid cells
4.495295,4.119256,4,p6_post,T cells
-1.0677406,6.3248663,0,p6_post,Myeloid cells
0.56492513,3.5362089,0,p6_post,Myeloid cells
1.6293061,5.484582,0,p6_post,Myeloid cells
5.9334846,2.540419,4,p6_post,T cells
2.1826894,2.999372,0,p6_post,Myeloid cells
4.4972053,9.667251,13,p6_post,Myeloid cells
3.196435,3.7998018,4,p6_post,T cells
1.6094106,6.464089,0,p6_post,Myeloid cells
-0.28248352,8.531117,2,p6_post,Myeloid cells
0.38109922,4.127129,0,p6_post,Myeloid cells
0.8159481,3.7148848,0,p6_post,Myeloid cells
-1.3004783,0.1418114,10,p6_post,T cells
3.474327,3.8163073,4,p6_post,T cells
0.6281419,3.2180612,0,p6_post,Myeloid cells
-1.726577,6.3371477,0,p6_post,Myeloid cells
1.4398661,5.599229,0,p6_post,Myeloid cells
3.2030468,4.403339,4,p6_post,T cells
-0.046476725,3.947381,0,p6_post,Myeloid cells
2.50811,5.152883,0,p6_post,Myeloid cells
0.06414145,5.953251,0,p6_post,Myeloid cells
-1.6079677,9.015215,2,p6_post,Myeloid cells
2.962623,4.9224186,4,p6_post,T cells
-0.125888,5.6827874,0,p6_post,Myeloid cells
-3.4853172,11.569251,7,p6_post,Myeloid cells
3.9216137,3.630959,4,p6_post,T cells
0.25106537,5.1594977,0,p6_post,Myeloid cells
-0.60256654,5.463559,0,p6_post,Myeloid cells
-0.9109535,6.13649,0,p6_post,Myeloid cells
-1.4266303,4.390225,0,p6_post,Myeloid cells
0.6131883,2.8356845,0,p6_post,Myeloid cells
2.6139197,1.1562561,14,p6_post,Myeloid cells
0.43937466,3.575081,0,p6_post,Myeloid cells
5.265893,4.842368,4,p6_post,T cells
-2.2221985,6.48596,3,p6_post,Myeloid cells
-0.92180467,0.6350333,10,p6_post,T cells
3.2287388,3.6702285,4,p6_post,T cells
-0.5973247,8.27549,2,p6_post,Myeloid cells
0.60633546,-1.9345421,1,p6_post,T cells
-1.1043979,8.531071,2,p6_post,Myeloid cells
5.3693886,9.625789,13,p6_post,Myeloid cells
2.0761147,-5.831601,5,p6_post,T cells
5.6609483,9.821658,13,p6_post,Myeloid cells
1.6726971,7.2546496,3,p6_post,Myeloid cells
-0.01421258,-1.5788368,10,p6_post,T cells
0.24425852,3.3865905,0,p6_post,Myeloid cells
-0.23420176,8.300651,2,p6_post,Myeloid cells
4.16741,2.6329365,4,p6_post,T cells
-0.46217078,3.675213,0,p6_post,Myeloid cells
0.1644729,4.2467394,0,p6_post,Myeloid cells
0.7020918,4.4159756,0,p6_post,Myeloid cells
0.6448568,9.354814,2,p6_post,Myeloid cells
3.930601,2.901934,4,p6_post,T cells
-0.14033416,5.3424044,0,p6_post,Myeloid cells
0.15464544,10.146362,2,p6_post,Myeloid cells
-2.4575026,7.5833135,3,p6_post,Myeloid cells
0.6699984,4.552629,0,p6_post,Myeloid cells
0.08596194,3.6967282,0,p6_post,Myeloid cells
-2.5147746,5.6828084,3,p6_post,Myeloid cells
-1.5471321,6.5807123,0,p6_post,Myeloid cells
0.074547194,9.529806,2,p6_post,Myeloid cells
2.4461992,6.5516825,0,p6_post,Myeloid cells
0.6280096,7.6289773,3,p6_post,Myeloid cells
5.8850846,2.5241969,4,p6_post,T cells
-0.042121116,3.210689,0,p6_post,Myeloid cells
4.6875787,9.383814,13,p6_post,Myeloid cells
5.132698,3.0632665,4,p6_post,T cells
2.6791244,2.7838469,4,p6_post,T cells
3.6702027,2.432526,4,p6_post,T cells
-2.7795992,6.942287,3,p6_post,Myeloid cells
-0.10148657,5.9269767,0,p6_post,Myeloid cells
0.97463775,10.1587715,2,p6_post,Myeloid cells
6.605836,3.3296766,4,p6_post,T cells
6.7678194,2.8136458,4,p6_post,T cells
0.60301423,4.179234,0,p6_post,Myeloid cells
1.1133608,4.233496,0,p6_post,Myeloid cells
4.2264423,2.6719098,4,p6_post,T cells
3.872283,3.241278,4,p6_post,T cells
4.182461,6.7402706,8,p6_post,T cells
1.0988381,2.7460475,0,p6_post,Myeloid cells
-0.68297964,-0.3435339,10,p6_post,T cells
-1.6375009,5.718515,0,p6_post,Myeloid cells
-0.10079333,7.872827,2,p6_post,Myeloid cells
1.2852505,4.887959,0,p6_post,Myeloid cells
-0.28907037,4.400285,0,p6_post,Myeloid cells
2.0287442,4.7056108,0,p6_post,Myeloid cells
5.6949587,2.671024,4,p6_post,T cells
4.5333247,4.2678223,4,p6_post,T cells
1.6628572,4.457118,0,p6_post,Myeloid cells
4.65186,4.5674753,4,p6_post,T cells
0.19686656,-1.6453476,1,p6_post,T cells
-0.159177,6.4483886,0,p6_post,Myeloid cells
1.9767045,4.8275423,0,p6_post,Myeloid cells
2.9839272,3.7589269,4,p6_post,T cells
-0.4996666,6.902917,0,p6_post,Myeloid cells
0.6480706,3.4560633,0,p6_post,Myeloid cells
2.3989103,1.772684,14,p6_post,Myeloid cells
-0.37608442,3.9978027,0,p6_post,Myeloid cells
2.488201,4.6019583,4,p6_post,T cells
1.5532323,4.445446,0,p6_post,Myeloid cells
1.0480725,3.0430593,0,p6_post,Myeloid cells
1.1504831,2.681577,0,p6_post,Myeloid cells
2.0930402,4.196951,0,p6_post,Myeloid cells
-0.4757882,5.198391,0,p6_post,Myeloid cells
5.0843964,9.210882,13,p6_post,Myeloid cells
0.86945474,3.380829,0,p6_post,Myeloid cells
4.4811945,3.2303958,4,p6_post,T cells
-0.36798,5.2543907,0,p6_post,Myeloid cells
1.9013554,5.620491,0,p6_post,Myeloid cells
9.24351,8.19551,14,p6_post,Myeloid cells
-1.5283735,4.9709353,0,p6_post,Myeloid cells
2.8108237,6.5222254,0,p6_post,Myeloid cells
-1.0439705,3.4428763,0,p6_post,Myeloid cells
4.4522066,8.997823,13,p6_post,Myeloid cells
4.757845,3.9597006,4,p6_post,T cells
-3.8397062,10.228918,7,p6_post,Myeloid cells
-1.0810485,6.7602286,0,p6_post,Myeloid cells
-1.6480522,6.5843806,0,p6_post,Myeloid cells
-0.12855422,4.8709207,0,p6_post,Myeloid cells
0.87532175,5.53592,0,p6_post,Myeloid cells
3.5044994,4.737227,4,p6_post,T cells
-1.3594005,5.098332,0,p6_post,Myeloid cells
3.8649817,4.901016,4,p6_post,T cells
2.860335,4.4228277,4,p6_post,T cells
1.8082767,5.9649453,0,p6_post,Myeloid cells
0.72303194,9.758883,2,p6_post,Myeloid cells
-0.41433302,7.213629,3,p6_post,Myeloid cells
1.6954781,-3.759428,5,p6_post,T cells
5.1209254,9.912218,13,p6_post,Myeloid cells
12.13008,3.0238047,9,p6_post,Myeloid cells
0.22324295,9.171153,2,p6_post,Myeloid cells
3.5319498,2.8548777,4,p6_post,T cells
2.6358225,0.75050485,14,p6_post,Myeloid cells
5.183165,9.361005,13,p6_post,Myeloid cells
5.5130086,3.0909514,4,p6_post,T cells
-0.52102476,5.9647937,0,p6_post,Myeloid cells
-1.6631693,8.729906,2,p6_post,Myeloid cells
1.8304249,3.803995,0,p6_post,Myeloid cells
-0.6165246,4.506077,0,p6_post,Myeloid cells
-0.27307338,5.1874633,0,p6_post,Myeloid cells
4.9959054,9.87518,13,p6_post,Myeloid cells
4.2598963,4.010034,4,p6_post,T cells
-0.61990136,4.2925115,0,p6_post,Myeloid cells
-0.7548807,4.3290353,0,p6_post,Myeloid cells
-1.0149641,6.540596,0,p6_post,Myeloid cells
0.2943307,5.13423,0,p6_post,Myeloid cells
-0.43103206,3.932828,0,p6_post,Myeloid cells
3.6820738,3.3291576,4,p6_post,T cells
-0.4770959,7.5173187,2,p6_post,Myeloid cells
-0.062447403,5.1045027,0,p6_post,Myeloid cells
3.9347603,7.2701135,8,p6_post,T cells
0.65834796,-4.09299,5,p6_post,T cells
1.0565656,3.8742805,0,p6_post,Myeloid cells
5.0205727,2.9687383,4,p6_post,T cells
-1.4909879,5.023858,0,p6_post,Myeloid cells
5.2628727,9.598435,13,p6_post,Myeloid cells
0.3447432,6.4685783,0,p6_post,Myeloid cells
4.8968754,6.441634,8,p6_post,T cells
0.82859313,5.854719,0,p6_post,Myeloid cells
1.6884879,3.9176047,0,p6_post,Myeloid cells
-0.8681933,5.6526785,0,p6_post,Myeloid cells
2.808596,-5.9272666,5,p6_post,T cells
4.3695908,9.020612,13,p6_post,Myeloid cells
1.2519035,5.5461025,0,p6_post,Myeloid cells
-1.6570979,9.03603,2,p6_post,Myeloid cells
-0.60370475,1.5022079,10,p6_post,T cells
-1.1122023,8.4826,0,p6_post,Myeloid cells
1.9517992,2.8151326,0,p6_post,Myeloid cells
-0.19344309,5.4716487,0,p6_post,Myeloid cells
-2.809783,5.073954,3,p6_post,Myeloid cells
6.9224176,2.9106627,4,p6_post,T cells
-1.4438653,0.060701158,10,p6_post,T cells
5.204161,9.444986,13,p6_post,Myeloid cells
-2.661682,-1.9955387,1,p6_post,T cells
-0.2184498,3.351644,0,p6_post,Myeloid cells
-1.101877,6.1955123,0,p6_post,Myeloid cells
0.9576205,4.6433287,0,p6_post,Myeloid cells
-2.311095,8.846193,2,p6_post,Myeloid cells
-1.0954636,7.200888,2,p6_post,Myeloid cells
4.573838,3.704637,4,p6_post,T cells
-0.8324609,5.5220423,0,p6_post,Myeloid cells
-0.34593004,3.6160486,0,p6_post,Myeloid cells
5.704794,3.2775714,4,p6_post,T cells
1.308665,6.1982703,0,p6_post,Myeloid cells
3.4806018,6.223957,8,p6_post,T cells
6.4376783,3.4342284,4,p6_post,T cells
-1.761407,4.7228107,0,p6_post,Myeloid cells
-0.38219038,6.737752,0,p6_post,Myeloid cells
-1.201818,4.489449,0,p6_post,Myeloid cells
3.4750412,2.8645804,4,p6_post,T cells
3.3337111,3.1975758,4,p6_post,T cells
9.331131,7.574619,14,p6_post,Myeloid cells
-1.6378738,7.7837324,2,p6_post,Myeloid cells
4.7966595,10.079996,13,p6_post,Myeloid cells
1.5806406,4.616676,0,p6_post,Myeloid cells
-8.871687,8.961821,11,p6_post,B cells
-0.298824,3.393997,0,p6_post,Myeloid cells
-1.2837522,3.853583,0,p6_post,Myeloid cells
0.29159206,5.57152,0,p6_post,Myeloid cells
0.3115778,4.3817096,0,p6_post,Myeloid cells
4.226407,2.3719938,4,p6_post,T cells
-1.2525768,3.3821573,0,p6_post,Myeloid cells
-0.33666417,5.423653,0,p6_post,Myeloid cells
4.0019035,5.670537,4,p6_post,T cells
-1.8783984,8.562174,2,p6_post,Myeloid cells
4.071424,2.843366,4,p6_post,T cells
1.6754216,-5.927853,5,p6_post,T cells
3.9188008,5.231458,4,p6_post,T cells
-4.172318,6.6507196,6,p6_post,Myeloid cells
-0.63662696,6.573735,0,p6_post,Myeloid cells
-0.32213056,5.1041355,0,p6_post,Myeloid cells
-0.24912137,-0.5629221,10,p6_post,T cells
1.7800403,5.355733,0,p6_post,Myeloid cells
2.6278925,1.2289158,14,p6_post,Myeloid cells
4.343816,3.4854672,4,p6_post,T cells
-0.46553865,4.589964,0,p6_post,Myeloid cells
3.9730237,2.5301774,4,p6_post,T cells
2.8165216,0.89249146,14,p6_post,Myeloid cells
-3.650199,10.575227,7,p6_post,Myeloid cells
0.014069038,2.7650628,0,p6_post,Myeloid cells
0.8630622,4.726584,0,p6_post,Myeloid cells
0.9547326,7.8277164,3,p6_post,Myeloid cells
-3.1466782,7.416095,2,p6_post,Myeloid cells
-1.6624515,6.5193725,3,p6_post,Myeloid cells
-0.35529742,4.461154,0,p6_post,Myeloid cells
-0.40481436,8.854262,2,p6_post,Myeloid cells
1.3497326,5.786227,0,p6_post,Myeloid cells
1.3915628,5.5349665,0,p6_post,Myeloid cells
4.3667397,3.1540563,4,p6_post,T cells
-0.37166563,5.372285,0,p6_post,Myeloid cells
4.858178,2.6779613,4,p6_post,T cells
6.8797398,3.190148,4,p6_post,T cells
-0.18401782,0.8680054,10,p6_post,T cells
-2.6323278,7.207691,3,p6_post,Myeloid cells
0.6350977,10.373839,2,p6_post,Myeloid cells
2.2977626,3.2959626,0,p6_post,Myeloid cells
-2.883237,7.5845776,2,p6_post,Myeloid cells
-3.9715717,8.57482,3,p6_post,Myeloid cells
-1.2871758,5.032381,3,p6_post,Myeloid cells
2.2713814,4.878322,0,p6_post,Myeloid cells
0.6366429,3.8100083,0,p6_post,Myeloid cells
2.5388584,6.469417,0,p6_post,Myeloid cells
3.901362,2.2852957,4,p6_post,T cells
-1.0549234,6.601367,0,p6_post,Myeloid cells
4.3702126,9.550411,13,p6_post,Myeloid cells
5.5322933,9.563105,13,p6_post,Myeloid cells
0.5735667,4.33985,0,p6_post,Myeloid cells
-8.493817,9.0683155,11,p6_post,B cells
2.0311923,3.5628505,0,p6_post,Myeloid cells
-2.39346,7.6399117,2,p6_post,Myeloid cells
0.88998175,3.5413175,0,p6_post,Myeloid cells
0.43537426,8.970166,2,p6_post,Myeloid cells
2.460429,4.2142467,4,p6_post,T cells
-2.1446705,7.9810324,2,p6_post,Myeloid cells
3.9892824,3.1074052,4,p6_post,T cells
1.6408724,4.3956494,0,p6_post,Myeloid cells
-0.15324323,4.2151103,0,p6_post,Myeloid cells
0.60755914,7.1792006,0,p6_post,Myeloid cells
-0.8299472,8.985305,2,p6_post,Myeloid cells
4.425631,2.6811519,4,p6_post,T cells
-0.532264,4.037542,0,p6_post,Myeloid cells
0.18589556,3.6425674,0,p6_post,Myeloid cells
-3.6621022,-3.157854,1,p6_post,T cells
5.3460665,3.557055,4,p6_post,T cells
12.699879,1.3687286,9,p6_post,Myeloid cells
4.4299817,2.2689667,4,p6_post,T cells
-1.7722518,4.342111,0,p6_post,Myeloid cells
-0.49342647,3.5070934,0,p6_post,Myeloid cells
0.3014178,3.0273304,0,p6_post,Myeloid cells
-1.1549453,8.38598,2,p6_post,Myeloid cells
3.8324666,4.390223,4,p6_post,T cells
0.9881355,3.6389635,0,p6_post,Myeloid cells
6.2883744,2.352212,4,p6_post,T cells
-0.19774084,6.6156635,0,p6_post,Myeloid cells
4.140842,8.858298,13,p6_post,Myeloid cells
-0.594873,5.7860184,0,p6_post,Myeloid cells
5.5058537,10.043351,13,p6_post,Myeloid cells
2.6924214,-5.703234,5,p6_post,T cells
2.1754377,0.83127135,14,p6_post,Myeloid cells
-0.20382246,8.067247,2,p6_post,Myeloid cells
3.969404,3.023083,4,p6_post,T cells
4.965118,3.166255,4,p6_post,T cells
-1.5555581,7.6215744,2,p6_post,Myeloid cells
-0.78696895,4.268219,0,p6_post,Myeloid cells
1.096148,3.2070196,0,p6_post,Myeloid cells
-8.797576,8.83461,11,p6_post,B cells
-0.7543402,5.4046464,0,p6_post,Myeloid cells
0.82147443,9.647987,2,p6_post,Myeloid cells
0.72517693,10.388742,2,p6_post,Myeloid cells
-4.230457,10.042599,7,p6_post,Myeloid cells
1.7593825,3.913825,0,p6_post,Myeloid cells
0.27259603,8.839324,2,p6_post,Myeloid cells
3.165534,2.672625,4,p6_post,T cells
-1.0792212,-3.435177,1,p6_post,T cells
0.96530193,10.628769,2,p6_post,Myeloid cells
1.8362533,5.05112,0,p6_post,Myeloid cells
4.1893573,3.4222429,4,p6_post,T cells
1.1871736,3.0221965,0,p6_post,Myeloid cells
0.37620953,4.7256722,0,p6_post,Myeloid cells
1.1368737,6.15136,0,p6_post,Myeloid cells
-2.1464627,7.369178,2,p6_post,Myeloid cells
-1.490539,5.1678042,0,p6_post,Myeloid cells
-0.5054957,8.327621,2,p6_post,Myeloid cells
6.638524,2.8211591,4,p6_post,T cells
-2.615774,5.294796,3,p6_post,Myeloid cells
5.6853075,2.7205641,4,p6_post,T cells
-3.4356332,10.632163,7,p6_post,Myeloid cells
3.9686823,2.5757253,4,p6_post,T cells
2.7439814,0.9569802,14,p6_post,Myeloid cells
4.960895,9.746625,13,p6_post,Myeloid cells
0.1571701,5.0124736,0,p6_post,Myeloid cells
-4.118057,11.5116005,7,p6_post,Myeloid cells
-2.5681987,4.3755326,6,p6_post,Myeloid cells
2.2437053,4.0210743,0,p6_post,Myeloid cells
0.44114232,6.448712,0,p6_post,Myeloid cells
-4.903748,8.443522,3,p6_post,Myeloid cells
1.5792236,3.6331162,0,p6_post,Myeloid cells
5.9972644,2.6253142,4,p6_post,T cells
0.27360198,4.583743,0,p6_post,Myeloid cells
4.097868,7.071868,8,p6_post,T cells
-0.5637513,5.7401786,0,p6_post,Myeloid cells
0.49929634,3.8635237,0,p6_post,Myeloid cells
0.5481445,5.7987194,0,p6_post,Myeloid cells
4.842955,9.724033,13,p6_post,Myeloid cells
-0.921089,-4.7458534,1,p6_post,T cells
0.88516265,3.1058612,0,p6_post,Myeloid cells
-1.8866676,4.60687,0,p6_post,Myeloid cells
5.9773865,2.753993,4,p6_post,T cells
2.3949952,6.608395,0,p6_post,Myeloid cells
0.42514613,4.065889,0,p6_post,Myeloid cells
0.71779853,13.712388,11,p6_post,B cells
0.922598,5.9742694,0,p6_post,Myeloid cells
0.6997656,3.0898745,0,p6_post,Myeloid cells
-1.6354978,7.349486,2,p6_post,Myeloid cells
-2.4080815,7.656022,3,p6_post,Myeloid cells
0.9588477,9.618535,2,p6_post,Myeloid cells
3.9596083,4.742472,4,p6_post,T cells
0.8637686,10.837305,2,p6_post,Myeloid cells
0.34659916,4.3898945,0,p6_post,Myeloid cells
0.49190143,2.0761778,0,p6_post,Myeloid cells
-1.042673,5.6419005,0,p6_post,Myeloid cells
0.00482044,3.297213,0,p6_post,Myeloid cells
4.1827183,2.572392,4,p6_post,T cells
3.1885405,3.8241837,4,p6_post,T cells
0.096068725,5.7858214,0,p6_post,Myeloid cells
2.249309,4.504687,0,p6_post,Myeloid cells
0.4661742,3.1089451,0,p6_post,Myeloid cells
-0.62052953,8.125317,2,p6_post,Myeloid cells
-4.3698034,9.536761,7,p6_post,Myeloid cells
1.4292593,5.7138095,0,p6_post,Myeloid cells
-0.42194152,4.8496256,0,p6_post,Myeloid cells
2.204445,4.397553,0,p6_post,Myeloid cells
2.582175,0.712633,14,p6_post,Myeloid cells
-0.086956434,8.995972,2,p6_post,Myeloid cells
3.9052014,2.5963888,4,p6_post,T cells
1.9522754,3.8745773,0,p6_post,Myeloid cells
1.5681393,4.240314,0,p6_post,Myeloid cells
4.3942327,3.0869112,4,p6_post,T cells
-1.1439595,6.391909,0,p6_post,Myeloid cells
-1.3305722,6.9755673,0,p6_post,Myeloid cells
0.5492714,5.0235043,0,p6_post,Myeloid cells
-0.9622869,5.1535983,0,p6_post,Myeloid cells
-8.796879,8.7701235,11,p6_post,B cells
3.4618313,5.2775435,4,p6_post,T cells
0.43351114,4.0765514,0,p6_post,Myeloid cells
-0.33904678,3.2758765,0,p6_post,Myeloid cells
-1.9432276,5.9034834,7,p6_post,Myeloid cells
-1.5438652,4.4775767,0,p6_post,Myeloid cells
-0.56605154,3.2926269,0,p6_post,Myeloid cells
2.1788807,7.4724216,3,p6_post,Myeloid cells
5.754627,9.631578,13,p6_post,Myeloid cells
-0.88875324,-2.279126,1,p6_post,T cells
-2.9490435,6.0894365,3,p6_post,Myeloid cells
1.4608809,4.331946,0,p6_post,Myeloid cells
2.095582,5.341279,0,p6_post,Myeloid cells
-2.576239,6.5672483,3,p6_post,Myeloid cells
0.7806686,4.553613,0,p6_post,Myeloid cells
-0.65062124,6.170339,0,p6_post,Myeloid cells
2.462308,5.642972,0,p6_post,Myeloid cells
-0.05654601,2.6519697,0,p6_post,Myeloid cells
0.5858174,2.6876755,0,p6_post,Myeloid cells
-0.05632248,5.9782887,0,p6_post,Myeloid cells
-9.10583,8.98457,11,p6_post,B cells
6.2246356,3.3128285,4,p6_post,T cells
-8.395369,8.904074,11,p6_post,B cells
4.739786,3.1615796,4,p6_post,T cells
-0.903129,4.6288657,0,p6_post,Myeloid cells
6.2474656,3.0687618,4,p6_post,T cells
0.5867865,5.0238004,0,p6_post,Myeloid cells
-0.07354753,3.7682085,0,p6_post,Myeloid cells
0.80248755,4.607818,0,p6_post,Myeloid cells
0.11248352,1.8313142,0,p6_post,Myeloid cells
4.9472504,9.8506155,13,p6_post,Myeloid cells
-1.6763893,6.7859554,0,p6_post,Myeloid cells
0.29979858,3.2217526,0,p6_post,Myeloid cells
3.8083527,3.0011811,4,p6_post,T cells
-1.2281709,-4.01889,1,p6_post,T cells
-3.3337128,6.848063,3,p6_post,Myeloid cells
0.7044845,3.8597157,0,p6_post,Myeloid cells
0.92503566,7.7097497,3,p6_post,Myeloid cells
-4.096821,9.706365,7,p6_post,Myeloid cells
4.409663,2.7761643,4,p6_post,T cells
-0.24799557,8.531775,2,p6_post,Myeloid cells
-0.27678913,7.7290163,2,p6_post,Myeloid cells
-1.2670213,7.3012133,2,p6_post,Myeloid cells
2.3814957,3.5486314,0,p6_post,Myeloid cells
-9.050681,9.214712,11,p6_post,B cells
0.80703723,8.418004,2,p6_post,Myeloid cells
2.826025,0.7030455,14,p6_post,Myeloid cells
0.04303041,5.9906526,0,p6_post,Myeloid cells
0.52690095,8.314369,2,p6_post,Myeloid cells
-2.2109506,5.4559784,3,p6_post,Myeloid cells
-1.2050333,1.8521931,1,p6_post,T cells
5.342656,4.472518,4,p6_post,T cells
-2.8155618,7.7742,2,p6_post,Myeloid cells
0.5484558,1.5866288,1,p6_post,T cells
0.86087644,9.249645,2,p6_post,Myeloid cells
-1.4320655,6.591619,0,p6_post,Myeloid cells
4.825103,4.7613125,4,p6_post,T cells
-1.4074708,4.005811,0,p6_post,Myeloid cells
0.24346486,4.341369,0,p6_post,Myeloid cells
1.8123683,-5.6861787,5,p6_post,T cells
5.0416226,9.202475,13,p6_post,Myeloid cells
0.84929115,4.832353,0,p6_post,Myeloid cells
-0.12200905,6.408239,0,p6_post,Myeloid cells
6.1486087,2.3939104,4,p6_post,T cells
1.6331629,4.900761,0,p6_post,Myeloid cells
-1.7265908,5.4174514,0,p6_post,Myeloid cells
-1.7681806,-3.0816882,1,p6_post,T cells
6.6254864,3.3983657,4,p6_post,T cells
1.2720299,4.283412,0,p6_post,Myeloid cells
0.15093526,4.9784026,0,p6_post,Myeloid cells
-8.411563,8.863529,11,p6_post,B cells
-2.5742636,8.100729,2,p6_post,Myeloid cells
6.472056,3.6171155,4,p6_post,T cells
0.032270856,5.6073074,0,p6_post,Myeloid cells
5.0829105,10.117721,13,p6_post,Myeloid cells
5.2142005,3.3036501,4,p6_post,T cells
0.6313604,4.693089,0,p6_post,Myeloid cells
-0.056616146,3.800691,0,p6_post,Myeloid cells
-1.0849872,8.779835,2,p6_post,Myeloid cells
6.8111897,2.7315438,4,p6_post,T cells
0.49316013,9.2717495,2,p6_post,Myeloid cells
4.6240196,9.95817,13,p6_post,Myeloid cells
-8.723934,8.729065,11,p6_post,B cells
0.3479641,9.53995,2,p6_post,Myeloid cells
0.77532274,9.461861,2,p6_post,Myeloid cells
4.2867785,6.9312477,8,p6_post,T cells
0.5722598,10.203441,2,p6_post,Myeloid cells
4.855488,10.113032,13,p6_post,Myeloid cells
3.07473,3.1233964,4,p6_post,T cells
3.6013772,2.798279,4,p6_post,T cells
0.6774597,8.889812,2,p6_post,Myeloid cells
0.1654068,4.725064,0,p6_post,Myeloid cells
0.29137552,3.3232763,0,p6_post,Myeloid cells
6.62523,3.1290987,4,p6_post,T cells
3.9838715,2.92054,4,p6_post,T cells
6.5869255,3.0442553,4,p6_post,T cells
0.010498037,7.4509535,3,p6_post,Myeloid cells
2.0625386,1.4322791,14,p6_post,Myeloid cells
1.3128728,5.0980954,0,p6_post,Myeloid cells
-8.739194,8.672101,11,p6_post,B cells
4.4363127,4.346944,4,p6_post,T cells
4.7358146,3.2559261,4,p6_post,T cells
1.3089578,4.385844,0,p6_post,Myeloid cells
4.928777,3.338129,4,p6_post,T cells
1.4966427,8.189936,2,p6_post,Myeloid cells
5.2939305,9.3392935,13,p6_post,Myeloid cells
0.7544446,7.8320103,3,p6_post,Myeloid cells
-0.22154212,3.0916433,0,p6_post,Myeloid cells
6.8915505,2.921013,4,p6_post,T cells
4.183976,2.8112087,4,p6_post,T cells
-4.2356424,6.290381,6,p6_post,Myeloid cells
3.9175575,3.445184,4,p6_post,T cells
-0.21793452,6.7001634,0,p6_post,Myeloid cells
1.0880693,3.109566,0,p6_post,Myeloid cells
0.111165255,3.7760658,0,p6_post,Myeloid cells
4.3512897,4.716112,4,p6_post,T cells
0.45881328,9.530676,2,p6_post,Myeloid cells
-3.2547486,9.94721,7,p6_post,Myeloid cells
1.349519,3.483867,0,p6_post,Myeloid cells
-2.5149443,11.109097,7,p6_post,Myeloid cells
6.3450265,2.1577928,4,p6_post,T cells
2.759125,3.9852448,4,p6_post,T cells
0.27311543,3.7163136,0,p6_post,Myeloid cells
1.5573318,9.581202,2,p6_post,Myeloid cells
6.361144,3.2960265,4,p6_post,T cells
-4.285042,11.194509,7,p6_post,Myeloid cells
-9.060102,9.332587,11,p6_post,B cells
-9.220313,9.91627,11,p6_post,B cells
-3.572421,9.987353,7,p6_post,Myeloid cells
-1.2835323,0.52012825,10,p6_post,T cells
0.4197518,3.2084067,0,p6_post,Myeloid cells
4.8740788,9.798336,13,p6_post,Myeloid cells
-1.41907,4.2875338,0,p6_post,Myeloid cells
0.6238244,4.81351,0,p6_post,Myeloid cells
-1.623899,8.744964,2,p6_post,Myeloid cells
-0.14922218,4.179821,0,p6_post,Myeloid cells
0.21700445,5.335252,0,p6_post,Myeloid cells
3.4077551,4.606366,4,p6_post,T cells
2.1018443,5.0934405,0,p6_post,Myeloid cells
-0.18252733,5.9518313,0,p6_post,Myeloid cells
2.508429,1.3788801,14,p6_post,Myeloid cells
0.6299369,9.902498,2,p6_post,Myeloid cells
5.0348825,9.2518635,13,p6_post,Myeloid cells
